#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Thu Sep 06 14:16:39 EDT 2018,100,100,Assignment1Suite,ClearTest0+ ClearTest1+ EverythingTest0+ GetTest0+ GetTest1+ InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3+ RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ SizeTest0+ SizeTest1+ SizeTest2+ SizeTest3+ , , , ,
1,Thu Sep 06 23:28:23 EDT 2018,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
2,Mon Sep 10 15:16:03 EDT 2018,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
3,Mon Sep 10 20:38:42 EDT 2018,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
4,Mon Sep 10 20:41:13 EDT 2018,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
5,Mon Sep 10 21:11:31 EDT 2018,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
